eOthello_game_id,winner,game_moves
634390,-1,c4e3f4g5e6d6f5c5c6d3d2c2f6c1h5e7d7c3g4g6f3f7e2c8d1b6b4b5a5a3a4a6b3a2c7b2d8f8a1b1b8e8b7a8a7g2f2g7h1g1h8g8h7h6g3h2h3h4f1e1
633577,-1,f5f4e3d6f3g3g4h4g5e6h2h5h6f6h3d2g6f2e1f1g1h7g7h1e7d1d7h8c6g2c5b5c4c7c8f8a4a5a6f7d3c2e2b6a7e8d8b3c3b4a3b8g8b7c1b1a8b2a2a1
595718,1,f5d6c5f4e3c6d3g5f6f3g6c3g3e6g4h4h3h2e2h5c4f2f1d1e7c2d7b4c7e1a3a5b3b6d2g1b5c1a7a6a4f7b2a1g8e8h6h7b1a2h1d8g2c8h8g7b8a8b7f8
595590,1,f5d6c5f4e3c6d3g5e6f6g3f3g4b5h6h4f7e2d2e7e8c4c2c3d7c7h5g6h3e1c1f2d1f1g1d8a5a6f8b6a4a3c8g2h1h2g7h8h7g8b3b4b7a2b2a1b1a7a8b8
595630,-1,e6f4e3d6c5f3c4e7f6c6d7e8c7g5f8g8f7f5g6d8d3g4h5e2d2g3e1h4c8b8h6h7h2f2f1b6b5a5a7b3c3a6a4b4a3c2d1b2c1a1b7b1g2g7a2a8h8h3g1h1
595711,1,f5d6c3d3c4f4c5b3c2e3d2c6f2e6b4f6b5a5g5g3b6a6c7a4d7f3a3a2e2e7g6e8c8f7h4h3d8h6g4h5b7f8g8b1g7c1d1e1a7a8b8g2h1h8h7h2f1g1a1b2
595765,1,f5d6c3d3c4f4c5b3c2e6b4f3e3e2f1d2g3e1g4g5d1b6f6g6f2a3a5c1b1h4h3h2c6a4b5a6b2a1a2g1h5h6e7c7d7f8e8d8f7g8b7a8a7g2b8c8h1g7h7h8
538457,-1,f5d6c5f4d3e3g4d2c6b5e6f3b4g5g3h4c4f6h5e7d7h6f8c7e2h3c3b6g6c2f2f1a6a3a5e8d8e1f7h7a4a7b2b8d1b3c1a1g1c8a8b7g2g7b1a2h8g8h2h1
510544,1,f5d6c3d3c4f4c5b3d2c6f3e6b5e1c2d1a3e3e7b4f2b6f7f6a4e2a5a6a7d8f1g8d7g6g5g1h6c7e8h5g4h7c8g2g3b7a8b8c1g7f8h2h1h3h4a2a1b1b2h8
476471,-1,f5d6c3f4f6c4d3f3e3e2c6d2e6c2g4h5h3g5g3h4h6g6f2c5f7f1b5a6a4b6b4b3a5a3b2c7b1a1c8d7a2c1e7g7d1e1b7g8e8f8d8b8h8h7g2g1a8a7h1h2
493020,-1,f5f6e6f4g5e7d7c5g6h6h4c7e8h7g4f7d8h3h5g8c6c8b8g7d6b6f3g3e3d2f8a8e2b7f2d1e1d3c1f1g1c2b2g2h2h1h8b1c3c4b4b5b3a5a7a6a4a1a2a3
492999,-1,f5f4e3f6d3c3c4c2d2e1f3f2d1c1e2c6b3a3d6f1b6c5b4a4g5e6g6b5g3h3h2h1g2h4g4h5a2g1a5a6a7d7c7h6e8b8f7c8e7f8g8b7d8h8g7h7b2b1a1
491109,-1,c4e3f6e6f7c6d6e7f5c5e8f4d7c7b5d8c8b4d3d2c3a5b6f3a6a7a4a3b3a2g4g3e1c1c2e2d1h4b1b2a1b7a8f2f1f8g8g6h6b8g5h8h3h2g2h1g1g7h7h5
463065,1,f5d6c5f4e3c6d3g5f6f3g6c3f2d2h4e6g4h5e2e1c1c2h6b5c4b3a4a3a2d1f1g3b4h3e7c7b1h7a5b6d7b7a6f8e8c8f7a7a8d8g7g1b8a1b2h8g8g2h2
465091,1,f5d6c3d3c4f4c5b3d2e3c2b4c6c1e1d1b1e6b5a5a6c7a4a2e2b6c8d7f7e7a7f6d8f8f3e8b7f2a3a8b8f1g1g2h1g4g3h2h3g6g5h4h5h6h7g7h8g8b2a1
442270,0,f5d6c3d3c4f4c5b4c6e6a3b5e3a4b6c7d7f7a5c8b3f6f3e2f2c2e8d2c1e7g4h3g5g3d1g6g2e1g1b1f1b2a1a2h4h1h2h5g8f8d8h8h7b8a8b7a6a7h6g7
442360,-1,d3c5d6e3f4c6f5d2c3f3e2d1b5c4b4b3f2a5f1a4c1e1c2d7e6b6d8e7f6f8c7g6e8c8f7g8a6g5g3h3g4b2h5b8h6g2a1b1h1g1a2a3h2h4g7h8b7a8a7h7
442364,-1,c4e3f5b4c3c5c6e6f6b3d6d3f4d7e2b6b5a4e7d2c8f1c7f3f2g3h4f8e8h3h2g4a6g5e1d1a5f7h5g1g6d8g8a7b2h6h7a1c2b7a8b8c1b1a3a2g7h8g2h1
442295,-1,f5d6c3f4f6c4d3f3e3e2g4f2d2e6g3g5h6g6f7h4e1h5b5h7c5c1c2d1b1e7h3h2c6f8f1b6c7a5d7e8d8b4g8b8b3b2a7a6a1a2a3a4c8h8g7g1g2h1b7a8
442212,-1,f5d6c4g5f6f4f3d3c3g6e3e6h5e2f2d2e7e8h6b5c5c6f7b3f8g3e1d7d8b6g4h4h3b4c8g7c7h7b7h2c1g2h1g1f1a8h8b8c2g8a3a4a5a7a6a2b2b1a1d1
442316,-1,f5f6e6d6e7f7f8f3c6d7e8f4c4c5b5b4c7a6e3d3d2c3b6d8c8g5g6h6g3h3e2f1e1f2g1g4a4c1a3d1b1b7b3a5c2a2b8a7g2g8h8a8h7g7h5h1h2h4b2a1
405318,1,e6f4c3d6f6c4c6c2d3e3b4b5f3f5e2d2f2c5b3a3e1c1g5g3g4h4h5h6g6c7d7d8a4a5h2h7c8e7d1e8b1b8f7b6b2h3h8g7g8f8a8a2g2a1a6a7b7f1g1h1
420072,-1,d3c5f6e3f3d2c3f4g3e6f5g4e2c4c1g6h5h3d6c2h4h6g5e7b1f1e1h2b6c6b5g2c7b4f7f2h1g1h7c8e8a4d8f8d7b8a5b3a3d1g7a1b7a7a6a8a2b2g8h8
409063,1,f5d6c3d3c4f4c5b4c6e6a3b5e3f2a6b6c7a4a5e2d7f7e7f6d2b3a2e1g6d8g5c8g3g4d1c1f3h5h6e8h4c2g8f8b8b7f1a7a8b2g7h3h2h8b1a1g2g1h1h7
403675,-1,f5d6c3f4f6d3f3b3c6b6d7e8c4c5b5e3b4a5a4a3e2e7c7d8c2e6a7c1f8g8b8f7b7d2b1a1d1g6h6a6g4g7b2a2h8c8a8e1f2g3g5h3f1g1h4g2h1h2h7h5
390807,1,f5d6c3f4f6c4e3f7c6e6c5b5e7f8d7c8d8e8g4f3g5g6b4e2h6d3d2d1c2h3c1g3f1e1h4b6a5b2b3a2a1b1a3a4c7b8a6b7a8a7g8h5h2h7h8g7f2g1h1g2
362562,-1,f5d6c3f4f6d3c4f3e6e7d7b3e3e2g4g3f2h5e1f1g1g5f8d2g6b5h3h4h6c6c5b6h2f7e8c7b8g8h8h7g7g2a3h1b4a4d1a2a5d8a1c8b7a7a6a8b2c1c2b1
381136,1,f5d6c3d3c4f4c5b4c6e6a3b5e3a4b6c7d7f7a5d2f6e2b3c2f8e8c8d8e7a6a7g4g5h5f1e1f2f3c1b1d1g2g6g1b7b2h3h4h6h7g3g7h8g8h1h2a1a2a8b8
364842,1,f5d6c3f4f6g5e6e7c5d7g3c4c6f3e3d3c7e2d2c1g4f2b5c2d1e1h6b6g6a5e8f8c8b3b4a4d8h3g8h4f1h5h2g1b7g2h1b2a3f7a1a8g7b1a2b8a6a7h8h7
344416,1,f5f4e3d6f3f2e2g5f6g3g4e7h3e1g6h5f7e6f1g8f8e8d1g2d3d2h1g1c4c2h2g7h4c3h6c5c1b1a1b2h7h8b3a3a2a4a5d7c6c8d8c7a6
307740,1,f5d6c3f4f3g5f6e3f2c4d3e2g4e6g6c2c5h5g3h4h3h2d2c6b3e1c1d1b5b4a4a6g1b1f7a5a7a3a2d7e7f1a1b2b6b7e8c7c8a8b8d8h6h7g7f8h8g8h1g2
305421,1,f5d6c3d3c4f4c5b3d2e3c2b4c6c1e1e6b5a5a6c7a4f6d7b2f3d1e7d8b6f7c8b8g4e2f1g5f2h4e8f8g3h3h6g6h5h7a1b1b7a8a7g2h1h2g1a3a2h8g7
305204,-1,c4e3f4c5e6d6b5e7f3g4d3c6c7f2d7c8f5f6g3h4h3h2h5h6g5e2g7c2c3f7g6d2g8a5d8b4b8b6f1e1b7e8d1c1b1g2f8a8a4a3h1g1b2b3a7h8h7a6a2a1
305274,-1,d3c5d6e3f4c6f5d2c4c3f2f3e2d7c1e1c2f1g3h3d8e7b3b5b4d1a6e8f8b6c7b1g2a3h2g4a5f6h4g5e6h5h6f7g6g7g1h1h8h7a2a1b2a4a7b7a8b8c8g8
318203,1,f5d6c3d3c4f4c5b3d2b4e3e2f3d1d7g3f2g4e1g6c1c6g5f6e6c7c2h6b5b6a3f7e7a4f8a2a6d8c8b8h4g1f1b1a5a7e8g8h5h3g2h2h1b2a1g7h7h8a8b7
305392,1,f5f6e6f4g5d6f3g6c7d7e3h5c3d3c4e2d2b4b5b3c5g4h4h3g3c1f1d1c6f2a4c2e8a6a5a3b6a7g2d8c8b7e1h1g1b2h6h7f7e7h2f8g8h8a8b8a2a1b1g7
281184,-1,e6f4e3d6c5f3c4e7f6c6f7c3g4f5g5e2c7d7b5d3f2g6b4b3c8d8f8e8b6a6a5a4h6g7e1h7c2d2c1d1a2a3b2f1g3b1h8g8g2h1g1a1h2h3a7b7b8a8h4h5
281230,-1,c4e3f6e6f5c5c3c6d3d2c2f4g3g5g4f3d6h4b4f7h5h6h3h2g7e7b6b3e1b5e2f2f1g6e8g2f8d8c8d7h7h8g8a6b7c7b8a8a4c1d1b1a1a3b2g1a2h1a5a7
281207,1,f5d6c3d3c4f4c5b3c2e3d2b4c6c1e1g6e6f6a5a4b5a6f2f3e2f1g1f7g4d1b1g5h5h6g3c7h7h4h3d7e8g8f8d8e7g2b2a2a1g7h2h1h8c8b6a3b8a7b7a8
281255,1,f5d6c3d3c4f4c5b3c2e3d2b6b4e6a3e2f2f1f3c1c6a5f7e7c7g3f8d7e8g4d1e1b2a4a6b7f6d8b5g6g5h6h4c8h5a7h7h3h2a2a1b1g1g8g2h1a8h8g7b8
281280,-1,f5d6c3d3c4f4f6f3e6e7f7c5b6b4d8g5g4g3b5c6d7e8f8c8b8c7e3g6f2f1a3g7h3e2c2d2d1b3a4e1g1b1h4h6b7a6a5a2h8g8h7h5g2h1c1h2a1b2a7a8
267454,-1,f5d6c3d3c4f4c5b3e2e3c2b4c6d2d1c1e6g6g5f2f1h6g4e1b1f6g1f3h5b5g3c7e7d7d8h4h3h2c8b7b6a7a8b2g2e8a1a2f7f8a3a4g7h1a6a5g8h7b8h8
258321,1,f5d6c3d3c4f4c5b3e2e3c2b4c6d1f2d2e6b5a6e1c1b1g4h4g3g5h3g6h5b6f7d7c8e8a3e7f3h6a4f6a5f1h7f8g7b2a2h8g8g2g1h2a1a7b7b8a8h1d8c7
258088,1,f5d6c3d3c4f4e6b3c6b5a4a6b4c5b6d7d2c7e7f3a3a5a7c2c8d8e8b2b1c1d1e3e2g5g6f6h5f8b7g4f7h4h3h6h7e1f1a8b8g3g7f2g1h8g8h2g2h1a1a2
261703,1,f5d6c3d3c4f4c5b3e2e3c2b6c6d2d1b4e6d7b5c1b1e1f1f7f2f3a3c7a4g6b2a5c8d8a6b8g2b7a7h1g3g5h6h2a8a1a2g1e8e7f8h5h4g4g8g7f6h7h8h3
260007,-1,f5d6c3d3c4f4f6f3e6e7c6g6g5f7g3g4h4h5h3h2d2e3e2f2d7d1e1f1e8c2c1b1g2c8c7b6h6h7b5f8d8b7a6c5b3a7a5a4b4a3g8b2a1a2g1h1a8b8g7h8
258053,1,f5d6c3d3c4f4c5b3e2e3c2d2c6d1f2f3e6b4e1g6b5f6g5d7g4e7a4a3c7h3h4h6g3h5f1g1c1b1b6a5a6c8a2h2g7f7f8d8e8b7g8h8h7b2a1h1g2a8b8a7
258078,1,f5f6e6d6c6e3f3c5d3g5c4b5e7c3b4d7f7e8f8c7d8c8b8d2d1e2f2g3a5a6a7a4a3b6b3c1g6h7c2g7b1g1f4f1g4g2h3h4h1e1h2b2b7a1h5h6h8a2a8g8
258074,1,f5d6c3d3c4f4c5b3e2c6b4a5c2e6a3c1a4a2d2b5a6a7b6c7f3f1f2e1d1e3d7f7f6d8f8e7b8g3g4g6g5h5h3g7h8c8e8g8h7a8b2h6h4g2h2a1b1g1h1b7
244639,-1,f5d6c3d3c4f4f6f3g4g3e6b3d2e3g5c5f2h4h5h6h3h2g6c6c2e2b4e1b5d7f7h7e7c7b6d8f8e8c8a3a4d1c1b1g1b2g2a5a6a7b7a2g7a8b8h1f1g8a1h8
247848,-1,d3c5d6e3f4c6f5d2c3f3e2d1c2c4c1b1b5g4f1b4g5b3a4a6d7e6g3f2g1h4a3h3g6f6h6b2e7e1a1h5g2h1h2h7g7a2h8f7f8e8c8g8d8c7b8b7a7a8a5b6
206453,1,f5d6c3d3c4f4c5b4c6e6a3b5e3f2a6d2d7e7f6a4a5b3a2g6c2f7d1c1e2f3e1f1b6c8e8b7c7d8f8b8a8a7b2a1b1g8g7h7g4h8h5h6g5h4g3h2h3g2h1g1
206547,-1,f5d6c5f4e3c6d3g5f6f3g6c3g3e6g4h4h3h2c7h5d7c4d2c2b3b4a5c1e1a3f7d1e2f1h6h7f2e7b5a6a4e8a2a1b1b6f8d8b8b2c8b7a8a7g7h8g1h1g8g2
206375,-1,e6f4c3c4d3c2g4d6c5c6d7d8c7e7c8f7f5f6e8f8g8e3g5g3f3h4h5h3h2h6h7g6e2d2d1c1f2e1f1g1b4b3a3b2b6b7b5a7a5a4a6a8b8g7b1a1a2h8g2h1
196965,1,f5d6c3d3c4f4e6f6e3c5g5g3g4h4h2f3h6d2e2b3b4a3g6e1f1g1f2b5a4c2a2g2c1h7h8h5h3a5a6d1h1b1g7g8b2a1b6c6f7f8e8d7e7c7b8a7c8d8a8b7
196876,-1,f5d6c4g5f6f4g4f3e6e7h5c5e3d3c6g6c7b3d7d8c3h6c8f7a3b4a4h4b5h3c2d2e1c1e8g3d1f1e2b1g7f2h2h1g1g2a1b7b6a7a8h8g8a6a5h7b2a2b8f8
197063,-1,f5d6c3d3c4b3c5b4b6c6b5e6a3f6c7f3d7f7e7e8g6c8f8d8b8g4a2a6a4b7f4a5a8a1a7b2e2g5h6g3e3h5h4h3h2d2d1f2b1c1c2e1g1f1g2g8h8h1g7h7
197017,1,f5f6e6d6e7g5g6f4c6f7h4e8c5d7c8d8c4g4c7h5h6g7h3g3f2b3c3d3d2e3e2c2f3d1h8h7g8b4b5a6a5a4b6e1c1g2g1b1f8b7a8a7a3h1b8f1h2a2b2a1
196989,-1,d3c5e6d2c6f6f5g5g4e3f7e7g6f4d6h3e8h6f3e2f2g3e1d1c1c2b1c3b5f1g1c4b4b3a4f8g8a3a2a6b6a7h5h4g7h7b2d8d7h8b7a1h2h1g2a8b8c7c8a5
196930,1,f5d6c3d3c4f4c5b4c6e6a3b3d2c2c1a4a5f6e3f3d7e1a2b5f7e7a6f8d1b1e2f2f1g1b6c8g2c7b7g4g3h4h3a7a8b8b2h1h2a1e8d8g8g7h7h8h6h5g6g5
196809,-1,f5d6c3d3c4f4f6f3e6e7f7c5b6b4e8g5h4d7c7c8b5c6g3h3a3b3h2g6h5g4a2d8f8g8e2a6a7e3c2d2f2f1c1a4a5d1e1b1g7g1b8h8b7b2g2a8h7h6h1a1
177038,1,f5d6c3f4f6c4e3f3d3f2e2d1g4d2c1b1c2e6g3b3a3g5b4h5h6h7h4h3g6e7c5f7g2a5e1f1h1b6c6b5a6a4g1a7h2a2a1d7b2c7a8g8f8h8b7b8d8c8e8g7
162013,-1,f5d6c3d3c4f4f6f3e6e7d7b3e3e2d2b4b5c5g5f2g3e1c6g4c1h3b6h6h5h4g6c7a4a3a5d1c2a6c8e8f8d8f1g2f7a2b7a8b8h7h1g7g1h2b2a7h8g8b1a1
163571,1,f5d6c3d3c4f4f6f3e6e7f7c5e3e2g4g3f2h5d8d2c1e1g1b5c2g6g5d1f1h6b6c6b3a6b4a3a5a4b7c7d7a8b2e8c8b8g8a1a7f8g7b1h2h3h4h8a2h1g2h7
163467,1,f5d6c3d3c4f4c5b3c2e3d2c6b4f6a4f3e6d7f2f1b5e2e1b6g1a3a5a6g4g5g3h4e7d8h3f7h6h5e8f8c8c7b7b1c1b2g8b8a8a7a1g7a2d1g2h7g6h2h1h8
163460,-1,f5d6c3d3c4f4e6b3c6b5a4a6b4c5b6d7d2a5a7a3a2c2e7f6e2e3f3d1g3f1g4g5f2g6f7h4e1c1h3h5g2f8e8b2g8c8d8h8h6b7c7h2g1h1a1b1a8b8h7g7
162885,-1,d3c5f6f5e6e3c3f3c4b4b3d6c7e7d8f8f4d7c8g4a5e2b5c6b6a4a3a6a7e8d2b8e1g5g3f2g7f1h6h3c2f7g6d1c1b1h4h8h2h7g8h5g2b7a8h1b2g1a2a1
158644,1,f5f6e6d6e7g5g6f8c5f4c6f7h5c4d7b5d8g7g3h6f3e3g4d3h4f2f1b6c7c8a6a5a4b4a3b3a7b7h8e8a8h2h3g2g1b8h1h7g8b2a2a1b1c1c2c3e2e1d2d1
156318,1,f5d6c3d3c4f4e6f6e3c5c6b5d7c7e7f8e8d8g3f3a5e2b6d2f2f7c1b4b3d1e1h3g4c2g5a6a7a4a3b2g6h4h6h5h2g1b8g2h1f1h7g7a2c8g8h8b7a8a1b1
161441,1,e6f4c3c4d3d6f6c6f5g5g4c2c5b5b4d2e2e3f3a3a5a6f2a4d1c1d7g3b6a7b1c7b2e1f1b3c8e7h6e8h5h4d8b7a8b8g7g6f7g8h3a1h7g1a2g2h8f8h1h2
152972,1,f5f6e6f4g5e7f7d6f3g4e3d7g6h6d8h5c3g3h3f2h4e2h7c4c8e8f8c7d2d3c2d1c1b1f1b3a3b2b4c5e1g1b6b7c6a5a1a2b5a4a6g8h1a8b8a7h8g7g2h2
158712,-1,d3c5f6f5e6e3c3f3c4b4b3d6c7e7d7c6g4f7f4g6e8f8b6b5a3a6a4g3a5a2e2g5h4h3h2f2e1d2d1c1g8g7h8h7c2f1h5h6d8h1b7b1g1g2a1b2a7a8c8b8
158322,-1,f5f6e6f4g5e7f7h5e3d3f3f2e2d6c2g6e8g4c7e1h6f8g8c6h4g3d2c4f1g1c3d1h3b4c1b1c5d7d8b5b6b8a3a4a5b7c8h8b3h7a8g7g2a7a6b2a2a1h2h1
156768,1,f5f6e6d6e7f4c6f7g3f3c5c4g6e8g5g4f2d7h5b4f8g8c7b5b6h6c8e3a5h4h3h2a3e2b3a6c3c2d3d2c1a4d1a2e1b2g7f1g1h8h7d8h1g2a1b1a7b7a8b8
156382,1,f5f6e6d6e7g5g6f4c6f7h4e8c5g4c3c7d7c8d8b6f8b4b8h5a6e3h6h7h8d2g3f3h3b7c4d3g7b5a8g8a7g2a5c2b3h2c1a4h1g1a3b2a1e2e1d1f1f2b1a2
151690,-1,f5d6c3d3c4f4f6f3e3b4b5e2g4c5e6c6d2f2g3b3d1g5h6f1a4e7g6f7a3c1b1c2d7b6a7c7g2h1e8c8f8d8g7h8h7h5h4g8g1h3e1b2h2a1a2a6a5a8b8b7
153431,0,f5d6c3d3c4f4c5b3c2e3d2c6b4a4b5b6d7e7a3e2c7c1g4d1f7e6f6g3f2f3e1f1h3h5h4g6g5h6h7a2a6c8d8g8a5a7e8f8b7a8b8b2a1b1g1h2h8g7h1g2
151748,1,f5d6c3d3c4f4c5b3c2e3d2b6b4e6a3e2f2f1f3c1c6a5f7e7f6d7c8d8e8c7a6a4b5g1b2g4e1d1b8g5g6b1h5g8a1a2h1f8h8b7g2h2g3h7h3g7h6h4a8a7
151794,1,f5f6e6d6e7f7f8f3c6g5f4e3c5g6g4h5h6h7g3e8d8h2g8c7c8d7c3d3c4b3c2b4a5a4b5a6e2f2d2b6f1g2a2a3a7c1e1d1b2g1h1g7h8b7b1h4h3a8b8
151683,1,f5d6c4g5c6c3d3d2e2f4d1e3c2c1e1f1f2b5f3g1c5b1g4b3b4a5a6e6a4h5d7d8e7f6g6a3c7a7h3c8b6g3e8f8b7a8b8h6h4h2g8h8h7f7h1g7g2a1b2a2
151688,-1,d3c5e6d2c6f6f5g5c4e3f4f3g4g6f7f8h5h6c2c3d1e7b4h3h4g3g7d6h7b5a6c7c8a4e2f1g2b3a5a7a3a2h2f2e1h1g1c1d8e8b1b6d7h8g8b8b7a8b2a1
151678,-1,f5d6c3f4f3g5f6e3d3c4c6e6e7g6g3g4f7b6c7d7c8f2h3h4h6h2h5h7a5d2e2c2c5f1b4f8b3e8c1a4d8e1g8a3d1b5a6b1b2a7g7b8a8b7a2a1g1h8g2h1
151694,1,f5d6c3d3c4f4c5b3c2e3d2c6b4a4a3e2a5d1g4c1f2f3e6b5g3g1a6h3e7b6d7h4g2g5e1h1b1a2a1f1b2f7a7e8h2d8f8g8f6g6c7c8h6g7h8h7h5b8b7a8
151691,-1,f5d6c3d3c4f4c5b3c2e3d2c6b4b5e2e6f3c1b6a6a4a5a7f6a3d1e1f1f2g1b2a1b1a2d7e7c7d8c8f7e8f8g5a8h1h5g3g7h4g6h6b8b7h7g4h3h2g2h8g8
146998,-1,e6f4c3c4d3d6e3c2b5c5b4f3d2c1e2d1f1f2g4b3c6h5g1g5f5f6g6g3h3a4h2a6a5b6c7d7c8e7a3a2b7h6b1a1b2h4h7e8f8f7d8a8g7h8g8b8a7h1e1g2
146976,1,f5d6c3d3c4f4f6f3e6e7f7c5e3e2g4d2f2g6c7g5g3f8b4b3d7h5h4b6e8h3b5f1a5c6g8a7c2c8a6a4e1b8g1b7d8h8a8b2h2c1d1h1g2a3a2h7h6g7a1b1
145613,1,f5d6c3d3c4f4c5b3c2b4c6d2a3e6e1c1d7f7b5e2f1e3f2a4f3g6d1g5b1a6e7f6h5g3h6b6b2d8c8f8h4e8g8g4g2h1g1h3h2h7a5g7h8a1a2b7b8c7a7a8
146942,1,f5d6c3f3d3f4f6c4e3e2g4e6d2g5b4g6c2h3g3f2f1h4g1e1d1c5g2a4b5a5c6c1b1d7c7b3d8e7b6a6f8h1f7c8a2a1a3b2b8e8b7g7h8g8h2a8h7h6h5a7
146862,-1,f5d6c3d3c4f4f6f3e6e7c6g5d2d7f8d8g3g4e3f2h4h5h6e2e1f1d1c1c2b1f7h2c7g6h3h7g2c8b2b5b6b4a6a1e8g8a4b3a3a2c5b8b7a8a7a5g7h8g1h1
146832,1,f5d6c3d3c4f4e6f6e3c5g5g3g4f3g6h3h4h6h2e2f1e1f2g1d1c1d2b5b4c2c6a3b6d7a5a7a4a6b2b3a2a1b1h5h1g2h7g7g8h8f8e8f7e7c8d8c7b8b7a8
146891,1,f5d6c5f4e3d3f3f2c3e2c4g4d2g5c6g3f1b5b6b4a5d7a6b3h4c1d1a3a4a7c2h5h6g6f7g7h3e1b1g2g1e8h7e6f6b2h8g8a1e7a2c8c7f8d8b8a8b7h2h1
142494,-1,f5d6c4g5c6c3d3d2e6f4e3f3g6f6h5e7d7c5b5f7g3c8b4h3c2b6f2g4d1h4h2h7e2a5f8e8g8h8d8c1e1b3a2c7a3g7a7a4a6b7a8b8b1g1g2h1h6f1b2a1
134692,-1,f5d6c4g5f6f4c6e3f3c5e6d7b5b6c7a4c8d3a6d8a5a7e8g4g3e7h6h5b4a3b3e2f8c3h4f7g8b7g6h2e1d1c1f2c2d2b2a2b1b8a8a1h3h7g2f1h1g1h8g7
141799,-1,f5d6c3d3c4f4c5b3c2e3d2c6b4a4b5b6g4e2a3f3e6e1d7d8c1f2g3f7e7a5c8f8e8b8c7a2d1f1g1b2b1f6g7h8g5g8a1b7a6h4h3h2h6g6a8a7h7h5g2h1
139936,-1,f5d6c3d3c4f4e6b3c6b5a4a6b4c5b6d7d2a5a7a3a2c2e7c7c8e3f2f3c1f6g3f8e8f1d8e2g4f7g8g6g7d1e1b1b2b7h6g1a8g5h5b8g2h2h3h1h8h7h4a1
136964,1,f5d6c5f4e3c6d3f6e6d7e7c7c4f3d8c8b8e8f8f7g8e2b5c2g5h6h4b4a3a6a4g6b3a5a7b6g3g4d1c3h3b1c1e1h5h2g2h7f1h1d2g1f2b2a2b7a8a1g7
137659,1,c4e3f4c5e6b4c3f5d6d3f6c6b5b3a4d7e7a6a5a3b6a7f3c7c8g4g3g5h4h6f2h2e2d2h5h3d1c1b1g6g7c2e1g1f7f1h1g2h7d8f8h8g8e8b7b2a1a2a8b8
135646,-1,d3c5f6f5e6e3c3f3c4b4b5f7f4g4e2f2g3d1h4h3h2d2c2g5f1d7h5e1c1a6b3a3g1c6e7d6c8d8e8f8g8g7b6c7h8g6b8b7a8a7a5a4a2b2h6h7b1h1g2a1
136787,1,e6f4c3c4d3d6e3c2b3c5b4f3d2e2b6f5c6a3c1d1e1d7f6f1g1b2g3f2g5g4h4g6e7e8f7h6f8d8c7h5h3h2c8b5a6a5g2g8h8h1a1b1a4a7a2b8a8b7h7g7
131880,0,e6f4c3c4d3d6f6c6f5g5g4c2c5b5c7d2b6e3b3a3f3g6h5b4a5a7h6c8d7d8a4a6f2f7e7f8b2e2e1d1b1g3h4f1c1a1a2b7a8b8e8h3h2h7h8g8g7g2h1g1
128340,0,f5d6c6f4e6g6d3c4e3c5b3c7d7d8g5f6e7c3g4e2b5b6b4a4a5a6e1f2c2f1g3f8f3c1d1a3b2d2a2h5h7h4h6h2e8f7g7g2g8h8h1g1h3a1b1b8c8a7b7a8
720271,-1,c4c3d3c5d6e3f4f6f5c6b6c7b5e6d7b4f3d8f2e7a3e2e8f8b8g5g3g6h5h4h3g4c2f1d1e1g1d2f7h7c1c8g8a5h6h2a4a2g2h1b3b2b1a1b7a6g7a8a7h8
721950,-1,f5f6e6d6c3f4c6e3d7c8f3d3g6e7g3g4c5f7h5c4g5f2e2f1d1e1c2d2c1h6g1b5a5b6b3a4b4a6c7d8h7h3g7h4g2a3f8h8b7g8e8a7a8b8a2h1h2b1b2a1
720023,1,c4e3f5e6d3c5d6c6f3c3b4b3d2a3f6c2e7d1a4f2c1f4a2b1e2g5e1f1d7f7c7e8g6h5d8b6a5f8b5g4g3h4g8b8g7a7h3h2h6h8h7c8h1a6a8b2a1b7g1g2
720541,-1,f5f6e6d6c5f4f3d3g5g4e3e2c7c6d7b5e7f8d2c4e8f7g8g3h4h3g6h5h6h7e1f2c2f1g1c8a5d8b8b4b6a4a3c3b3a6a7d1c1b2g2h1h2b1h8g7a1a2b7a8
720349,-1,f5f6e6d6e7g5c5f4c4d7f7c6c8e8e3d3f3b6b5c3b4a4a5a3a2b3e2f2d2e1c2g3g4a6a7h4h6h5g6h7d8c7f8b7h3h2a8d1c1b8f1g2h1g7h8g8b2a1b1g1
720102,-1,e6f6f5d6c5g4c7f4d3b5b4d7d8c6e7c4c3b6a6a5a4f8f7e8g8a3e3a7b3e2d2f2f1a2g3f3h5c1d1e1b1c2g6g7g5h6g1h4h3h2g2h1h7h8a1b2b7b8c8a8
720127,-1,e6f6f5d6e7g5c5f4c4d7c7f8e3c8d8e8f3b8g4c6h5d3g6f7c2b5c3g3a5d2e1b6a6b4a4f2f1h6h7h4h3d1e2g1g2h1h2h8g8g7a8b7a3b3c1b1a1a2a7b2
469961,-1,f5f6e6d6c5g4d7c6f7b5f4e7c3g6c4f8e8g5h3d3e3e2h4h5h6f2b6f3a5d8b3b4c8b8c7a6a7c2a4a2c1b1d2d1g3b2g1f1g2h1e1h2g7h7a3a8a1h8g8b7
468891,-1,f5f6e6d6f7f3c7c6e7f4e3d3c4c5c3c8d7d8b5e8f8g8d2b6b4g4g6h6h3h5h4g5f2g3h7f1h2e2e1a5a7a6g1c1a4b2b3c2d1h1g2a2b8a8b7a3b1a1g7h8
